,x,y,Infection label,Movement Rate,Infection Rate,Mutation,Susceptibility
322,1.5287487732371852,1.3290542433655814,0,0.1,0.0,0,1
323,4.0997221070854994,3.126343951189691,0,0.1,0.0,0,1
324,1.1938115673296612,2.0190728085725773,0,0.1,0.0,0,1
325,4.675767659277178,5.129323963274956,1,0.08,1.0,1,1
326,4.201839980116694,4.736872201171087,1,0.08,1.0,1,1
327,1.0399041393129984,0.3023701928808691,0,0.1,0.0,0,1
328,0.7748660021190101,0.6454737131090909,0,0.1,0.0,0,1
329,2.517782524476665,5.727016965515926,0,0.1,0.0,0,1
330,5.002030368987173,1.9984125202189873,0,0.1,0.0,0,1
331,5.408177932539802,5.406134162333851,0,0.1,0.0,0,1
332,5.802012458107058,5.424631612443186,0,0.1,0.0,0,1
333,2.2897704339675706,3.458625907903323,0,0.1,0.0,0,1
334,0.5117532883630218,2.6456773559994677,0,0.1,0.0,0,1
335,1.691094764643801,5.160956330868718,0,0.1,0.0,0,1
336,0.14580035651439904,0.9320192504693361,0,0.1,0.0,0,1
337,4.845673273989064,0.15074165637869918,0,0.1,0.0,0,1
338,0.06844737358722686,4.512383774192614,0,0.1,0.0,0,1
339,2.851348552399141,5.88382461968016,0,0.1,0.0,0,1
340,1.5316853735781901,4.450494557874995,0,0.1,0.0,0,1
341,1.5228397600013555,2.7179733662009236,0,0.1,0.0,0,1
342,0.16505378094604706,5.3511039134533815,0,0.1,0.0,0,1
343,1.0459955613438627,1.0651925038208985,0,0.1,0.0,0,1
344,3.3953001056469296,2.449984653102842,0,0.1,0.0,0,1
345,2.572682431412683,2.6510955804477288,0,0.1,0.0,0,1
346,0.10478434775837564,3.8932354234260655,0,0.1,0.0,0,1
347,3.4624580976903827,5.79347744824197,0,0.1,0.0,0,1
348,2.6095446673498186,2.721048738416336,0,0.1,0.0,0,1
349,1.3001386798318388,5.697656681106842,0,0.1,0.0,0,1
350,1.5094497940555631,3.8805926579633323,0,0.1,0.0,0,1
351,3.8901948288691237,1.3635469474446662,0,0.1,0.0,0,1
352,2.9770058362149845,3.3321851362431536,0,0.1,0.0,0,1
353,4.935388744104305,3.9494507869084305,0,0.1,0.0,0,1
354,1.9062002932988231,4.022706108368364,0,0.1,0.0,0,1
355,0.1948893782091896,2.9421504048310663,0,0.1,0.0,0,1
356,0.8619637093217991,4.010851347455915,0,0.1,0.0,0,1
357,1.6517800691658029,2.121031290122601,0,0.1,0.0,0,1
358,4.885503295635134,1.9142716911216309,0,0.1,0.0,0,1
359,2.520784998407793,5.173455799924608,0,0.1,0.0,0,1
360,1.6830847653542662,5.704255521521962,0,0.1,0.0,0,1
361,2.526355848167462,2.9946532140474504,0,0.1,0.0,0,1
362,3.3826245379860755,1.074469403315261,0,0.1,0.0,0,1
363,5.799812613250292,4.071819404833817,0,0.1,0.0,0,1
364,5.820942092210449,1.9272253302761988,0,0.1,0.0,0,1
365,1.4837988949457477,3.77843598090098,0,0.1,0.0,0,1
366,4.218577308900885,0.5242653092238032,0,0.1,0.0,0,1
367,2.4329387524083463,3.6964280774497738,1,0.08,1.0,1,1
368,1.1244514542246538,3.8106584257556535,0,0.1,0.0,0,1
369,1.983550791394433,1.8978973889645656,0,0.1,0.0,0,1
370,0.5200807096097801,1.87119804070116,0,0.1,0.0,0,1
371,5.731076597804539,1.2325420165209726,0,0.1,0.0,0,1
372,0.7491417251553809,2.4919124212341277,0,0.1,0.0,0,1
373,4.668754949736604,1.6854247808287026,0,0.1,0.0,0,1
374,1.9656449743666755,3.952042369734473,0,0.1,0.0,0,1
375,4.602870898462561,3.734055292296264,0,0.1,0.0,0,1
376,4.954277981474579,5.001240252531316,1,0.08,1.0,1,1
377,5.129080554669567,1.7012902838130655,0,0.1,0.0,0,1
378,0.43895526798818096,1.836212852436518,0,0.1,0.0,0,1
379,5.818858040389938,1.5803862073478914,0,0.1,0.0,0,1
380,4.569751073517251,4.310651540636678,1,0.08,1.0,1,1
381,1.549854983294328,2.4161742216709023,0,0.1,0.0,0,1
382,5.175341145575021,1.8571621716579079,0,0.1,0.0,0,1
383,5.908215488953749,1.0825228851987734,0,0.1,0.0,0,1
384,0.7093958732246244,4.807148547383197,0,0.1,0.0,0,1
385,4.930432039056845,5.593894030115585,1,0.08,1.0,1,1
386,5.845302076905494,5.238432083932947,0,0.1,0.0,0,1
387,0.7213378127998051,5.156601855227128,0,0.1,0.0,0,1
388,2.216675572012183,3.65085033576884,0,0.1,0.0,0,1
389,4.938164487522561,1.4615541189472792,0,0.1,0.0,0,1
390,4.558758690841668,3.069983623250967,0,0.1,0.0,0,1
